disc_number;duration_ms;explicit;track_number;track_popularity;track_id;track_name;audio_features_danceability;audio_features_energy;audio_features_key;audio_features_loudness;audio_features_mode;audio_features_speechiness;audio_features_acousticness;audio_features_instrumentalness;audio_features_liveness;audio_features_valence;audio_features_tempo;audio_features_id;audio_features_time_signature;album_id;album_name;album_release_date;album_total_tracks
1;234146;FALSO;7;83;214nt20w5wOxJnY462klLw;Miss Americana & The Heartbreak Prince;662;747;110;-6926;0;736;28;615;138;487;150088;214nt20w5wOxJnY462klLw;40;1NAmidJlEaVgA3MpcPFYGq;Lover;23/08/2019;18
1;222400;FALSO;8;86;4y5bvROuBDPr5fuwXbIBZR;Paper Rings;811;719;90;-6553;1;497;129;0.00136;742;865;103979;4y5bvROuBDPr5fuwXbIBZR;40;1NAmidJlEaVgA3MpcPFYGq;Lover;23/08/2019;18
1;287266;FALSO;9;81;12M5uqx0ZuwkpLp5rJim1a;Cornelia Street;824;624;0;-9728;1;827;781;189;1;248;102012;12M5uqx0ZuwkpLp5rJim1a;40;1NAmidJlEaVgA3MpcPFYGq;Lover;23/08/2019;18
1;198533;FALSO;10;79;2dgFqt3w9xIQRjhPtwNk3D;Death By A Thousand Cuts;712;732;40;-6754;1;629;454;0;319;313;94071;2dgFqt3w9xIQRjhPtwNk3D;40;1NAmidJlEaVgA3MpcPFYGq;Lover;23/08/2019;18
1;190240;FALSO;11;80;1LLXZFeAHK9R4xUramtUKw;London Boy;695;71;10;-6639;1;5;246;104;133;557;157925;1LLXZFeAHK9R4xUramtUKw;40;1NAmidJlEaVgA3MpcPFYGq;Lover;23/08/2019;18
1;201586;FALSO;12;72;4AYtqFyFbX0Xkc2wtcygTr;Soon You’ll Get Better (feat. The Chicks);433;182;0;-12566;1;641;907;0;123;421;207476;4AYtqFyFbX0Xkc2wtcygTr;40;1NAmidJlEaVgA3MpcPFYGq;Lover;23/08/2019;18
1;200306;FALSO;13;78;5hQSXkFgbxjZo9uCwd11so;False God;739;32;110;-10862;0;239;736;147;111;351;7997;5hQSXkFgbxjZo9uCwd11so;40;1NAmidJlEaVgA3MpcPFYGq;Lover;23/08/2019;18
1;171360;FALSO;14;84;6RRNNciQGZEXnqk8SQ9yv5;You Need To Calm Down;771;671;20;-5617;1;553;929;0;637;714;85026;6RRNNciQGZEXnqk8SQ9yv5;40;1NAmidJlEaVgA3MpcPFYGq;Lover;23/08/2019;18
1;223293;FALSO;15;82;1SymEzIT3H8UZfibCs3TYi;Afterglow;756;449;90;-8746;1;344;13;0;114;399;111011;1SymEzIT3H8UZfibCs3TYi;40;1NAmidJlEaVgA3MpcPFYGq;Lover;23/08/2019;18
1;193000;FALSO;16;80;2Rk4JlNc2TPmZe2af99d45;ME! (feat. Brendon Urie of Panic! At The Disco);61;83;0;-4105;1;571;33;0;118;728;182162;2Rk4JlNc2TPmZe2af99d45;40;1NAmidJlEaVgA3MpcPFYGq;Lover;23/08/2019;18
1;150440;FALSO;17;72;1SmiQ65iSAbPto6gPFlBYm;It’s Nice To Have A Friend;737;175;100;-9912;1;401;971;337;171;545;70008;1SmiQ65iSAbPto6gPFlBYm;40;1NAmidJlEaVgA3MpcPFYGq;Lover;23/08/2019;18
1;293453;FALSO;18;85;1fzAuUVbzlhZ1lJAx9PtY6;Daylight;557;496;0;-9602;1;563;808;173;772;265;149983;1fzAuUVbzlhZ1lJAx9PtY6;40;1NAmidJlEaVgA3MpcPFYGq;Lover;23/08/2019;18
1;170640;FALSO;1;77;43rA71bccXFGD4C8GOpIlN;I Forgot That You Existed;664;316;50;-10345;1;519;298;0.000203;812;541;92875;43rA71bccXFGD4C8GOpIlN;40;1NAmidJlEaVgA3MpcPFYGq;Lover;23/08/2019;18
1;178426;;2;99;1BxfuPKGuaTgP7aM0Bbdwr;Cruel Summer;552;702;90;-5707;1;157;117;0.00206;105;564;169994;1BxfuPKGuaTgP7aM0Bbdwr;40;1NAmidJlEaVgA3MpcPFYGq;Lover;23/08/2019;18
1;221306;FALSO;3;92;1dGr1c8CrMLDpV6mPbImSI;Lover;359;543;70;-7582;1;919;492;0.00158;118;453;68534;1dGr1c8CrMLDpV6mPbImSI;40;1NAmidJlEaVgA3MpcPFYGq;Lover;23/08/2019;18
1;190360;FALSO;4;86;3RauEVgRgj1IuWdJ9fDs70;The Man;777;658;0;-5191;1;54;767;0;901;633;110048;3RauEVgRgj1IuWdJ9fDs70;40;1NAmidJlEaVgA3MpcPFYGq;Lover;23/08/2019;18
1;211240;FALSO;5;82;3pHkh7d0lzM2AldUtz2x37;The Archer;292;574;0;-9375;1;401;12;569;663;166;124344;3pHkh7d0lzM2AldUtz2x37;40;1NAmidJlEaVgA3MpcPFYGq;Lover;23/08/2019;18
1;173386;FALSO;6;78;2YWtcWi3a83pdEg3Gif4Pd;I Think He Knows;897;366;0;-8029;1;569;889;353;715;416;100003;2YWtcWi3a83pdEg3Gif4Pd;40;1NAmidJlEaVgA3MpcPFYGq;Lover;23/08/2019;18
1;234146;FALSO;7;83;214nt20w5wOxJnY462klLw;Miss Americana & The Heartbreak Prince;662;747;110;-6926;0;736;28;615;138;487;150088;214nt20w5wOxJnY462klLw;40;1NAmidJlEaVgA3MpcPFYGq;Lover;23/08/2019;18
1;222400;FALSO;8;86;4y5bvROuBDPr5fuwXbIBZR;Paper Rings;811;719;90;-6553;1;497;129;0.00136;742;865;103979;4y5bvROuBDPr5fuwXbIBZR;40;1NAmidJlEaVgA3MpcPFYGq;Lover;23/08/2019;18
1;287266;FALSO;9;81;12M5uqx0ZuwkpLp5rJim1a;Cornelia Street;824;624;0;-9728;1;827;781;189;1;248;102012;12M5uqx0ZuwkpLp5rJim1a;40;1NAmidJlEaVgA3MpcPFYGq;Lover;23/08/2019;18
1;198533;FALSO;10;79;2dgFqt3w9xIQRjhPtwNk3D;Death By A Thousand Cuts;712;732;40;-6754;1;629;454;0;319;313;94071;2dgFqt3w9xIQRjhPtwNk3D;40;1NAmidJlEaVgA3MpcPFYGq;Lover;23/08/2019;18
1;190240;FALSO;11;80;1LLXZFeAHK9R4xUramtUKw;London Boy;695;71;10;-6639;1;5;246;104;133;557;157925;1LLXZFeAHK9R4xUramtUKw;40;1NAmidJlEaVgA3MpcPFYGq;Lover;23/08/2019;18
1;201586;FALSO;12;72;4AYtqFyFbX0Xkc2wtcygTr;Soon You’ll Get Better (feat. The Chicks);433;182;0;-12566;1;641;907;0;123;421;207476;4AYtqFyFbX0Xkc2wtcygTr;40;1NAmidJlEaVgA3MpcPFYGq;Lover;23/08/2019;18
1;200306;FALSO;13;78;5hQSXkFgbxjZo9uCwd11so;False God;739;32;110;-10862;0;239;736;147;111;351;7997;5hQSXkFgbxjZo9uCwd11so;40;1NAmidJlEaVgA3MpcPFYGq;Lover;23/08/2019;18
1;171360;FALSO;14;84;6RRNNciQGZEXnqk8SQ9yv5;You Need To Calm Down;771;671;20;-5617;1;553;929;0;637;714;85026;6RRNNciQGZEXnqk8SQ9yv5;40;1NAmidJlEaVgA3MpcPFYGq;Lover;23/08/2019;18
1;223293;FALSO;15;82;1SymEzIT3H8UZfibCs3TYi;Afterglow;756;449;90;-8746;1;344;13;0;114;399;111011;1SymEzIT3H8UZfibCs3TYi;40;1NAmidJlEaVgA3MpcPFYGq;Lover;23/08/2019;18
1;193000;FALSO;16;80;2Rk4JlNc2TPmZe2af99d45;ME! (feat. Brendon Urie of Panic! At The Disco);61;83;0;-4105;1;571;33;0;118;728;182162;2Rk4JlNc2TPmZe2af99d45;40;1NAmidJlEaVgA3MpcPFYGq;Lover;23/08/2019;18
1;150440;FALSO;17;72;1SmiQ65iSAbPto6gPFlBYm;It’s Nice To Have A Friend;737;175;100;-9912;1;401;971;337;171;545;70008;1SmiQ65iSAbPto6gPFlBYm;40;1NAmidJlEaVgA3MpcPFYGq;Lover;23/08/2019;18
1;293453;FALSO;18;85;1fzAuUVbzlhZ1lJAx9PtY6;Daylight;557;496;0;-9602;1;563;808;173;772;265;149983;1fzAuUVbzlhZ1lJAx9PtY6;40;1NAmidJlEaVgA3MpcPFYGq;Lover;23/08/2019;18
1;208186;FALSO;1;85;2yLa0QULdQr0qAIvVwN6B5;...Ready For It?;613;764;20;-6509;1;136;527;0;197;417;160015;2yLa0QULdQr0qAIvVwN6B5;40;6DEjYFkNZh67HP7R9PSZvv;reputation;10/11/2017;15
1;244826;FALSO;2;82;2x0WlnmfG39ZuDmstl9xfX;End Game;649;589;20;-6237;1;558;845;0;108;151;159073;2x0WlnmfG39ZuDmstl9xfX;40;6DEjYFkNZh67HP7R9PSZvv;reputation;10/11/2017;15
1;238253;FALSO;3;83;4svZDCRz4cJoneBpjpx8DJ;I Did Something Bad;696;602;0;-6156;0;159;679;0.00211;696;305;82989;4svZDCRz4cJoneBpjpx8DJ;40;6DEjYFkNZh67HP7R9PSZvv;reputation;10/11/2017;15
1;236413;FALSO;4;91;1R0a2iXumgCiFb7HEZ7gUE;Don’t Blame Me;615;534;90;-6719;0;386;106;0.00176;607;193;135917;1R0a2iXumgCiFb7HEZ7gUE;40;6DEjYFkNZh67HP7R9PSZvv;reputation;10/11/2017;15
1;232253;FALSO;5;87;6NFyWDv5CjfwuzoCkw47Xf;Delicate;75;404;90;-10178;0;682;216;357;911;499;95045;6NFyWDv5CjfwuzoCkw47Xf;40;6DEjYFkNZh67HP7R9PSZvv;reputation;10/11/2017;15
1;211853;FALSO;6;87;1P17dC1amhFzptugyAO7Il;Look What You Made Me Do;766;709;90;-6471;0;123;204;0.00141;126;506;12807;1P17dC1amhFzptugyAO7Il;40;6DEjYFkNZh67HP7R9PSZvv;reputation;10/11/2017;15
1;227906;FALSO;7;77;5PxFv9yJEg9dxvbZggykro;So It Goes...;574;61;20;-7283;1;732;122;0.000011;13;374;74957;5PxFv9yJEg9dxvbZggykro;40;6DEjYFkNZh67HP7R9PSZvv;reputation;10/11/2017;15
1;209680;FALSO;8;84;1ZY1PqizIl78geGM4xWlEA;Gorgeous;8;535;70;-6684;1;135;713;0.000948;213;451;92027;1ZY1PqizIl78geGM4xWlEA;40;6DEjYFkNZh67HP7R9PSZvv;reputation;10/11/2017;15
1;209680;FALSO;8;84;;Gorgeous;8;535;70;-6684;1;135;713;0.000948;213;451;92027;1ZY1PqizIl78geGM4xWlEA;40;6DEjYFkNZh67HP7R9PSZvv;reputation;10/11/2017;15
1;233626;FALSO;9;87;0VE4kBnHJUgtMf0dy6DRmW;Getaway Car;562;689;20;-6745;1;127;465;0.000223;888;351;172054;0VE4kBnHJUgtMf0dy6DRmW;40;6DEjYFkNZh67HP7R9PSZvv;reputation;10/11/2017;15
1;214320;FALSO;10;80;7HuBDWi18s4aJM8UFnNheH;King Of My Heart;675;703;0;-7902;1;382;882;0.000221;391;314;11001;7HuBDWi18s4aJM8UFnNheH;40;6DEjYFkNZh67HP7R9PSZvv;reputation;10/11/2017;15
1;211506;FALSO;11;79;7I7JbDv63ZJJsSi24DyJrz;Dancing With Our Hands Tied;624;691;0;-6686;0;196;604;0.00011;138;284;160024;7I7JbDv63ZJJsSi24DyJrz;40;6DEjYFkNZh67HP7R9PSZvv;reputation;10/11/2017;15
1;230373;FALSO;12;82;6oVxXO5oQ4pTpO8RSnkzvv;Dress;719;469;0;-8792;1;533;329;0;169;851;120085;6oVxXO5oQ4pTpO8RSnkzvv;40;6DEjYFkNZh67HP7R9PSZvv;reputation;10/11/2017;15
1;207133;FALSO;13;78;07NxDD1iKCHbAldceD7QLP;This Is Why We Can't Have Nice Things;567;789;50;-5986;1;115;156;0;382;438;16396;07NxDD1iKCHbAldceD7QLP;40;6DEjYFkNZh67HP7R9PSZvv;reputation;10/11/2017;15
1;203506;FALSO;14;82;1GwMQaZz6Au3QLDbjbMdme;Call It What You Want;598;504;90;-9874;1;731;186;221;34;252;163954;1GwMQaZz6Au3QLDbjbMdme;40;6DEjYFkNZh67HP7R9PSZvv;reputation;10/11/2017;15
1;235466;FALSO;15;77;7F5oktn5YOsR9eR5YsFtqb;New Year’s Day;661;151;0;-12864;1;354;921;0;13;23;94922;7F5oktn5YOsR9eR5YsFtqb;40;6DEjYFkNZh67HP7R9PSZvv;reputation;10/11/2017;15
1;329160;FALSO;1;42;00vJzaoxM3Eja1doBUhX0P;All Too Well;602;605;0;-7803;1;244;448;334;128;316;93061;00vJzaoxM3Eja1doBUhX0P;40;1MPAXuTVL2Ej5x0JHiSPq8;;9/11/2017;46
1;220440;FALSO;2;45;22C0JIVhFaczZ4t9heqREN;Wildest Dreams;;;80;;1;;692;144;106;465;139997;22C0JIVhFaczZ4t9heqREN;40;1MPAXuTVL2Ej5x0JHiSPq8;;9/11/2017;46
1;246306;FALSO;3;36;7APTsjmZbj7TFXQJAiRti4;The Best Day;669;448;10;-8566;1;285;639;0.000406;158;383;126068;7APTsjmZbj7TFXQJAiRti4;40;1MPAXuTVL2Ej5x0JHiSPq8;;9/11/2017;46
1;223093;FALSO;4;39;4V9NuhKQcUFt4cgbynHV79;Red;605;899;10;-4273;0;423;779;125;911;647;124985;4V9NuhKQcUFt4cgbynHV79;40;1MPAXuTVL2Ej5x0JHiSPq8;;9/11/2017;46
1;202960;FALSO;5;36;4hCZk6WJBFQeG3P7WsyntI;Holy Ground;627;816;40;-6698;1;774;162;208;965;648;157043;4hCZk6WJBFQeG3P7WsyntI;40;1MPAXuTVL2Ej5x0JHiSPq8;;9/11/2017;46
1;204706;FALSO;6;38;7eGeUVeCEvEQrivmjl9Qn3;Teardrops On My Guitar - Radio Single Remix;626;427;;;1;234;313;0;138;263;99959;7eGeUVeCEvEQrivmjl9Qn3;40;1MPAXuTVL2Ej5x0JHiSPq8;;9/11/2017;46
1;203440;FALSO;7;43;7qGr3rjRhndRIpFUA5f2HJ;Our Song;545;663;20;-505;1;363;114;0;321;565;178013;7qGr3rjRhndRIpFUA5f2HJ;40;1MPAXuTVL2Ej5x0JHiSPq8;;9/11/2017;46
1;232120;FALSO;8;41;2P5gfMtCcKP0CkmgqFMyPg;22;66;733;70;-6564;1;379;254;146;473;68;104009;2P5gfMtCcKP0CkmgqFMyPg;40;1MPAXuTVL2Ej5x0JHiSPq8;;9/11/2017;46
1;219720;FALSO;9;42;2o2IVjuqRkR9hJxtPjtAP0;I Knew You Were Trouble.;536;464;60;-6761;1;412;476;0.000267;357;665;77318;2o2IVjuqRkR9hJxtPjtAP0;40;1MPAXuTVL2Ej5x0JHiSPq8;;9/11/2017;46
1;247160;FALSO;10;85;55n9yjI6qqXh5F2mYvUc2y;I Don’t Wanna Live Forever (Fifty Shades Darker);731;445;0;-8418;1;533;586;0.00196;14;106;11797;55n9yjI6qqXh5F2mYvUc2y;40;1MPAXuTVL2Ej5x0JHiSPq8;;9/11/2017;46
1;238693;FALSO;11;39;5rcHBt2aNcGFWW0jaAUe1L;Mean;576;754;40;-3982;1;428;451;0;223;79;163886;5rcHBt2aNcGFWW0jaAUe1L;40;1MPAXuTVL2Ej5x0JHiSPq8;;9/11/2017;46
1;247533;FALSO;12;38;3aSYZ4upQ6OSNos26YeVWL;How You Get The Girl;765;656;50;-6112;1;504;364;868;918;545;119997;3aSYZ4upQ6OSNos26YeVWL;40;1MPAXuTVL2Ej5x0JHiSPq8;;9/11/2017;46
1;227906;FALSO;13;59;41T04yafZVrjNq2FqvLtId;So It Goes...;574;61;20;-7283;1;732;122;0.000011;;374;74957;41T04yafZVrjNq2FqvLtId;40;1MPAXuTVL2Ej5x0JHiSPq8;;9/11/2017;46
1;295320;FALSO;14;36;0H2UD0LfSCiRr59YMGlCuS;Fifteen;55;628;70;-4437;1;269;717;0;138;211;95122;0H2UD0LfSCiRr59YMGlCuS;40;1MPAXuTVL2Ej5x0JHiSPq8;;9/11/2017;46
1;231866;FALSO;15;40;6FmJKLpyCt42nP2IOVEVc2;Mine;621;779;70;-2943;1;301;302;0.000322;187;67;121034;6FmJKLpyCt42nP2IOVEVc2;40;1MPAXuTVL2Ej5x0JHiSPq8;;9/11/2017;46
1;262920;FALSO;16;37;5h2sBwpUSAndjObfU3ti2r;Sparks Fly;61;782;50;-298;1;309;41;0;16;399;114977;5h2sBwpUSAndjObfU3ti2r;40;1MPAXuTVL2Ej5x0JHiSPq8;;9/11/2017;46
1;295720;FALSO;17;34;0YRGTdfmJPALpglAaraYUr;State Of Grace;591;828;40;-5895;1;333;184;113;879;383;129962;0YRGTdfmJPALpglAaraYUr;40;1MPAXuTVL2Ej5x0JHiSPq8;;9/11/2017;46
1;245413;FALSO;18;36;6CB7DczrX9ZJB9Wkjegmaq;Haunted;431;949;50;-2622;1;605;648;0;612;37;162012;6CB7DczrX9ZJB9Wkjegmaq;40;1MPAXuTVL2Ej5x0JHiSPq8;;9/11/2017;46
1;292920;FALSO;19;35;1UPDfqsVIZLEiZeMuUsni2;Never Grow Up;714;309;20;-8828;1;302;824;0;136;545;124894;1UPDfqsVIZLEiZeMuUsni2;40;1MPAXuTVL2Ej5x0JHiSPq8;;9/11/2017;46
1;242760;FALSO;20;33;0r3U7SOcoj4DIEyN44Lt5z;Treacherous;704;621;20;-8086;1;334;101;0.000043;14;395;109995;0r3U7SOcoj4DIEyN44Lt5z;40;1MPAXuTVL2Ej5x0JHiSPq8;;9/11/2017;46
1;215106;FALSO;21;35;40PXEOFLJc7UIpLMrhSfW1;Babe;577;784;10;-3266;0;101;221;0;125;643;171791;40PXEOFLJc7UIpLMrhSfW1;40;1MPAXuTVL2Ej5x0JHiSPq8;;9/11/2017;46
1;212600;FALSO;22;37;3YLA3NgzFRRa7LiHMtFPby;Welcome To New York;789;634;70;-4762;1;323;348;0.000164;302;658;116992;3YLA3NgzFRRa7LiHMtFPby;40;1MPAXuTVL2Ej5x0JHiSPq8;;9/11/2017;46
1;242973;FALSO;23;37;43sE2O3skbGBpT2tO6fzv9;Fearless;603;718;50;-4401;1;272;377;0;307;429;100163;43sE2O3skbGBpT2tO6fzv9;40;1MPAXuTVL2Ej5x0JHiSPq8;;9/11/2017;46
1;353253;FALSO;24;47;5lg33MHs1BoUtJVClw8ZpI;Enchanted;535;626;80;-3895;1;274;717;127;158;218;81963;5lg33MHs1BoUtJVClw8ZpI;40;1MPAXuTVL2Ej5x0JHiSPq8;;9/11/2017;46
1;281053;FALSO;25;33;5PSOWHll3h3Vy226xSJk0M;Change;543;763;50;-4206;1;376;418;0;111;234;96006;5PSOWHll3h3Vy226xSJk0M;40;1MPAXuTVL2Ej5x0JHiSPq8;;9/11/2017;46
1;239346;FALSO;26;36;0V3SNHDka1JSCP71HAzpxw;Ours;61;56;0;-7392;1;279;469;0;87;228;159837;0V3SNHDka1JSCP71HAzpxw;40;1MPAXuTVL2Ej5x0JHiSPq8;;9/11/2017;46
1;235800;FALSO;27;39;0GmfiNHSgkKamYgQEMYOH3;Out Of The Woods;553;841;70;-6937;1;396;743;0.00119;341;338;92008;0GmfiNHSgkKamYgQEMYOH3;40;1MPAXuTVL2Ej5x0JHiSPq8;;9/11/2017;46
1;223920;FALSO;28;34;5hiqtrACtMJkNpaNHj0n9Z;Come Back...Be Here;483;548;40;-6291;1;254;471;0.000201;997;217;79926;5hiqtrACtMJkNpaNHj0n9Z;40;1MPAXuTVL2Ej5x0JHiSPq8;;9/11/2017;46
1;202080;FALSO;29;33;2RSYYe7LhKFxIi50T5XtUo;A Place in this World;573;767;90;-2929;1;323;577;0;327;438;114984;2RSYYe7LhKFxIi50T5XtUo;40;1MPAXuTVL2Ej5x0JHiSPq8;;9/11/2017;46
1;250093;FALSO;30;34;64KRxmbqypPBlya4nxFmDn;This Love;481;435;40;-8795;1;321;678;0;928;107;14395;64KRxmbqypPBlya4nxFmDn;40;1MPAXuTVL2Ej5x0JHiSPq8;;9/11/2017;46
1;240266;FALSO;31;33;24ksPWXKg1k7OOG57pufED;The Lucky One;706;505;40;-7639;1;358;352;0;13;561;117935;24ksPWXKg1k7OOG57pufED;40;1MPAXuTVL2Ej5x0JHiSPq8;;9/11/2017;46
1;205853;;32;33;0kqC185OTcnuhbz4T7g5RB;Invisible;609;383;70;-5732;1;243;56;0;165;224;96005;0kqC185OTcnuhbz4T7g5RB;40;1MPAXuTVL2Ej5x0JHiSPq8;;9/11/2017;46
1;264946;FALSO;33;36;3oxgFdIlxFEDEJqn7k5TVN;Breathe;442;48;10;-7405;1;281;416;0;129;167;73849;3oxgFdIlxFEDEJqn7k5TVN;40;1MPAXuTVL2Ej5x0JHiSPq8;;9/11/2017;46
1;263613;FALSO;34;37;3EXetjrGgwIjDRNn6YA8sa;Better Man;502;843;50;-3648;1;378;123;0;974;507;143944;3EXetjrGgwIjDRNn6YA8sa;40;1MPAXuTVL2Ej5x0JHiSPq8;;9/11/2017;46
1;238093;FALSO;35;32;;Jump Then Fall;617;;20;-5712;1;274;113;0;74;818;80007;5zytSTR2g0I9psX2Z12ex6;;1MPAXuTVL2Ej5x0JHiSPq8;;9/11/2017;46
1;239426;FALSO;36;33;2G679wnKfyhUOeNx910OXg;Begin Again;53;526;70;-8349;1;263;199;0.000352;14;323;79025;2G679wnKfyhUOeNx910OXg;40;1MPAXuTVL2Ej5x0JHiSPq8;;9/11/2017;46
1;251213;FALSO;37;34;4qNEi8zGIYLiMtoW8OaJdx;Tied Together with a Smile;479;547;20;-4948;1;275;521;0;728;238;146147;4qNEi8zGIYLiMtoW8OaJdx;40;1MPAXuTVL2Ej5x0JHiSPq8;;9/11/2017;46
1;267653;FALSO;38;35;2fF3QzbGCrtrDXIdWcg1mv;The Story Of Us;547;808;40;-363;1;398;556;304;587;65;139908;2fF3QzbGCrtrDXIdWcg1mv;40;1MPAXuTVL2Ej5x0JHiSPq8;;9/11/2017;46
1;226293;FALSO;39;33;0QCS4NpURHvWdF1icdkfBw;Forever & Always;607;829;100;-502;1;588;806;0;207;52;128057;0QCS4NpURHvWdF1icdkfBw;40;1MPAXuTVL2Ej5x0JHiSPq8;;9/11/2017;46
1;256040;FALSO;40;32;0TYJbIHBtmWy9ugtU9BcbE;Hey Stephen;843;541;60;-7361;1;318;191;0.000185;108;838;116001;0TYJbIHBtmWy9ugtU9BcbE;40;1MPAXuTVL2Ej5x0JHiSPq8;;9/11/2017;46
1;243346;FALSO;41;36;1XLc4irbX7oQSneh6gWv3O;Speak Now;712;603;70;-3753;1;304;991;0;102;714;118986;1XLc4irbX7oQSneh6gWv3O;40;1MPAXuTVL2Ej5x0JHiSPq8;;9/11/2017;46
1;245560;FALSO;42;40;0eTCaVOYLpJlSkbEi2jay4;Wonderland;422;692;30;-5447;1;549;493;0.00257;177;197;184014;0eTCaVOYLpJlSkbEi2jay4;40;1MPAXuTVL2Ej5x0JHiSPq8;;9/11/2017;46
1;235400;FALSO;43;33;4RMfSYDFkcz0bKoK8fHDgR;White Horse;578;348;0;-8066;1;257;314;0;1;218;92673;4RMfSYDFkcz0bKoK8fHDgR;40;1MPAXuTVL2Ej5x0JHiSPq8;;9/11/2017;46
1;215600;FALSO;44;35;6Py8IKZqDyU8aQVrjilbJw;I'm Only Me When I'm With You;556;933;80;-3685;1;72;454;469;101;521;143936;6Py8IKZqDyU8aQVrjilbJw;40;1MPAXuTVL2Ej5x0JHiSPq8;;9/11/2017;46
1;220600;FALSO;45;33;7txpzmA69zyk50K3ZyZSzC;Starlight;649;777;90;-5797;1;391;192;487;234;616;126014;7txpzmA69zyk50K3ZyZSzC;40;1MPAXuTVL2Ej5x0JHiSPq8;;9/11/2017;46
1;195706;FALSO;46;36;3qGLcmO0XnnrcpAQGZwTvA;I Know Places;602;755;0;-4991;1;71;245;0;178;495;159965;3qGLcmO0XnnrcpAQGZwTvA;40;1MPAXuTVL2Ej5x0JHiSPq8;;9/11/2017;46
1;212600;FALSO;1;60;;Welcome To New York;789;634;70;-4762;1;323;348;0.000164;302;658;116992;3nRmDz7qGCvsMS30rGGY0x;40;1yGbNOtRIgdIiGHOEBaZWf;1989 (Deluxe);1/01/2014;19
1;231826;FALSO;2;89;1u8c2t2Cy7UBoG4ArRcF5g;Blank Space;76;703;50;-5412;1;54;103;0;913;57;95997;1u8c2t2Cy7UBoG4ArRcF5g;40;1yGbNOtRIgdIiGHOEBaZWf;1989 (Deluxe);1/01/2014;19
1;231000;FALSO;3;88;0ug5NqcwcFR2xrfTkc7k8e;Style;588;791;70;-5595;1;402;245;258;118;487;94933;0ug5NqcwcFR2xrfTkc7k8e;40;1yGbNOtRIgdIiGHOEBaZWf;1989 (Deluxe);1/01/2014;19
1;235800;FALSO;4;70;0qUnBLZ8bJqUNEeQgayL9t;Out Of The Woods;553;841;70;-6937;1;396;743;0.00119;341;338;92008;0qUnBLZ8bJqUNEeQgayL9t;40;1yGbNOtRIgdIiGHOEBaZWf;1989 (Deluxe);1/01/2014;19
1;193293;FALSO;5;60;;All You Had To Do Was Stay;605;725;50;-5729;1;323;201;0.00202;101;539;9697;6aLOekfwbytwWvQftxTEF0;40;1yGbNOtRIgdIiGHOEBaZWf;1989 (Deluxe);1/01/2014;19
1;219200;FALSO;6;85;0cqRj7pUJDkTCEsJkx8snD;Shake It Off;647;8;70;-5384;1;165;647;0;334;942;160078;0cqRj7pUJDkTCEsJkx8snD;40;1yGbNOtRIgdIiGHOEBaZWf;1989 (Deluxe);1/01/2014;19
1;207440;FALSO;7;64;5gRYrtvyVyaCRvLt56OfuV;I Wish You Would;653;893;0;-5966;1;538;158;0.00495;102;513;118035;5gRYrtvyVyaCRvLt56OfuV;40;1yGbNOtRIgdIiGHOEBaZWf;1989 (Deluxe);1/01/2014;19
1;211933;FALSO;8;61;;Bad Blood;646;794;70;-6104;1;19;885;0.000616;201;287;170216;2NlmmAjGYrrjAp0MED5rGx;40;1yGbNOtRIgdIiGHOEBaZWf;1989 (Deluxe);1/01/2014;19
1;220440;FALSO;9;61;4A4A6dwl5DqdqrZaEtKGPR;Wildest Dreams;55;688;80;-7416;1;897;692;144;106;465;139997;4A4A6dwl5DqdqrZaEtKGPR;40;1yGbNOtRIgdIiGHOEBaZWf;1989 (Deluxe);1/01/2014;19
1;247533;FALSO;10;66;0fM9dEhUFV4MHDuJgrcfOv;How You Get The Girl;765;656;50;-6112;1;504;364;868;918;545;119997;0fM9dEhUFV4MHDuJgrcfOv;40;1yGbNOtRIgdIiGHOEBaZWf;1989 (Deluxe);1/01/2014;19
1;250093;FALSO;11;60;4L560fic5PaTuCFm6CviKa;This Love;481;435;40;-8795;1;321;678;0;928;107;14395;4L560fic5PaTuCFm6CviKa;40;1yGbNOtRIgdIiGHOEBaZWf;1989 (Deluxe);1/01/2014;19
1;195706;FALSO;12;62;6EwNJz8CuVsrsLvXprJ20Q;I Know Places;602;755;0;-4991;1;71;245;0;178;495;159965;6EwNJz8CuVsrsLvXprJ20Q;40;1yGbNOtRIgdIiGHOEBaZWf;1989 (Deluxe);1/01/2014;19
1;271000;FALSO;13;66;1NmVZsG18CzCAtw7rnV3yA;Clean;815;377;40;-7754;1;346;232;0;1;211;10397;1NmVZsG18CzCAtw7rnV3yA;40;1yGbNOtRIgdIiGHOEBaZWf;1989 (Deluxe);1/01/2014;19
1;245560;FALSO;14;67;6RvRzl1YJTDnUvdOtV21IK;Wonderland;422;692;30;-5447;1;549;493;0.00257;177;197;184014;6RvRzl1YJTDnUvdOtV21IK;40;1yGbNOtRIgdIiGHOEBaZWf;1989 (Deluxe);1/01/2014;19
1;267106;FALSO;15;66;2KrOAg6FftbjgSKdd2a4rS;You Are In Love;474;48;20;-8894;1;622;707;108;903;319;170109;2KrOAg6FftbjgSKdd2a4rS;40;1yGbNOtRIgdIiGHOEBaZWf;1989 (Deluxe);1/01/2014;19
